GeneralParams(name='runs/CIFAR10/20230907_1333_746630',
              console=True,
              tensorboard=True,
              load=False,
              test=False,
              cuda=True,
              num_workers=4,
              gpu='1',
              visualize=False)
DatasetParams(dataset='CIFAR10', image_size=32)
TrainerParams(batch_size=128,
              optimizer='SGD',
              lr=0.001,
              lr_morpho=1,
              weight_decay=0,
              max_epochs=400,
              scheduler='CosineAnnealingLR',
              amp=True)
ModelParams(model='MobileNetV2-31',
            morpho_type='infinity',
            expansion=8,
            morpho_init='normal',
            relu=False,
            conv_type='norm1')
Using cuda backend
| epoch 234 | time 18.25s | loss 0.2653 | train_acc 90.73 | val_acc 87.81 | lr 3.72e-04|
| epoch 235 | time 18.25s | loss 0.2600 | train_acc 91.03 | val_acc 88.22 | lr 3.68e-04| best
| epoch 236 | time 18.24s | loss 0.2596 | train_acc 90.92 | val_acc 86.76 | lr 3.64e-04|
| epoch 237 | time 18.20s | loss 0.2615 | train_acc 90.81 | val_acc 87.63 | lr 3.61e-04|
| epoch 238 | time 18.25s | loss 0.2579 | train_acc 91.11 | val_acc 86.97 | lr 3.57e-04|
| epoch 239 | time 18.22s | loss 0.2551 | train_acc 91.13 | val_acc 88.11 | lr 3.53e-04|
| epoch 240 | time 18.20s | loss 0.2492 | train_acc 91.34 | val_acc 87.18 | lr 3.49e-04|
| epoch 241 | time 18.26s | loss 0.2525 | train_acc 91.29 | val_acc 87.92 | lr 3.45e-04|
| epoch 242 | time 18.24s | loss 0.2489 | train_acc 91.43 | val_acc 88.06 | lr 3.42e-04|
| epoch 243 | time 18.24s | loss 0.2438 | train_acc 91.61 | val_acc 88.16 | lr 3.38e-04|
| epoch 244 | time 18.29s | loss 0.2457 | train_acc 91.49 | val_acc 88.33 | lr 3.34e-04| best
| epoch 245 | time 18.27s | loss 0.2465 | train_acc 91.49 | val_acc 87.97 | lr 3.31e-04|
| epoch 246 | time 18.26s | loss 0.2456 | train_acc 91.39 | val_acc 87.95 | lr 3.27e-04|
| epoch 247 | time 18.26s | loss 0.2354 | train_acc 91.86 | val_acc 87.83 | lr 3.23e-04|
| epoch 248 | time 18.26s | loss 0.2380 | train_acc 91.90 | val_acc 88.10 | lr 3.20e-04|
| epoch 249 | time 18.31s | loss 0.2403 | train_acc 91.55 | val_acc 88.60 | lr 3.16e-04| best
| epoch 250 | time 18.33s | loss 0.2308 | train_acc 91.92 | val_acc 88.28 | lr 3.12e-04|
| epoch 251 | time 18.32s | loss 0.2330 | train_acc 91.92 | val_acc 88.54 | lr 3.09e-04|
| epoch 252 | time 18.33s | loss 0.2294 | train_acc 92.05 | val_acc 88.35 | lr 3.05e-04|
| epoch 253 | time 18.35s | loss 0.2252 | train_acc 92.19 | val_acc 88.52 | lr 3.01e-04|
| epoch 254 | time 18.27s | loss 0.2232 | train_acc 92.34 | val_acc 87.99 | lr 2.98e-04|
| epoch 255 | time 18.23s | loss 0.2221 | train_acc 92.33 | val_acc 87.89 | lr 2.94e-04|
| epoch 256 | time 18.30s | loss 0.2204 | train_acc 92.25 | val_acc 88.06 | lr 2.91e-04|
| epoch 257 | time 18.24s | loss 0.2191 | train_acc 92.29 | val_acc 87.83 | lr 2.87e-04|
| epoch 258 | time 18.28s | loss 0.2228 | train_acc 92.18 | val_acc 88.10 | lr 2.84e-04|
| epoch 259 | time 18.31s | loss 0.2118 | train_acc 92.73 | val_acc 89.07 | lr 2.80e-04| best
| epoch 260 | time 18.24s | loss 0.2117 | train_acc 92.75 | val_acc 88.84 | lr 2.77e-04|
| epoch 261 | time 18.28s | loss 0.2122 | train_acc 92.64 | val_acc 88.64 | lr 2.73e-04|
| epoch 262 | time 18.29s | loss 0.2116 | train_acc 92.59 | val_acc 88.89 | lr 2.70e-04|
| epoch 263 | time 18.29s | loss 0.2103 | train_acc 92.57 | val_acc 88.43 | lr 2.66e-04|
| epoch 264 | time 18.31s | loss 0.2044 | train_acc 92.89 | val_acc 88.47 | lr 2.63e-04|
| epoch 265 | time 18.35s | loss 0.2041 | train_acc 93.02 | val_acc 88.99 | lr 2.59e-04|
| epoch 266 | time 18.26s | loss 0.1972 | train_acc 93.18 | val_acc 88.82 | lr 2.56e-04|
| epoch 267 | time 18.24s | loss 0.1950 | train_acc 93.19 | val_acc 89.24 | lr 2.52e-04| best
| epoch 268 | time 18.24s | loss 0.1932 | train_acc 93.30 | val_acc 88.80 | lr 2.49e-04|
| epoch 269 | time 18.32s | loss 0.1966 | train_acc 93.05 | val_acc 89.46 | lr 2.45e-04| best
| epoch 270 | time 18.26s | loss 0.1919 | train_acc 93.39 | val_acc 89.04 | lr 2.42e-04|
| epoch 271 | time 18.23s | loss 0.1914 | train_acc 93.31 | val_acc 88.86 | lr 2.39e-04|
| epoch 272 | time 18.23s | loss 0.1888 | train_acc 93.37 | val_acc 89.06 | lr 2.35e-04|
| epoch 273 | time 18.26s | loss 0.1856 | train_acc 93.52 | val_acc 89.38 | lr 2.32e-04|
| epoch 274 | time 18.35s | loss 0.1829 | train_acc 93.71 | val_acc 88.92 | lr 2.29e-04|
| epoch 275 | time 18.40s | loss 0.1795 | train_acc 93.77 | val_acc 89.33 | lr 2.25e-04|
| epoch 276 | time 18.36s | loss 0.1786 | train_acc 93.81 | val_acc 88.67 | lr 2.22e-04|
| epoch 277 | time 18.39s | loss 0.1761 | train_acc 93.83 | val_acc 89.23 | lr 2.19e-04|
| epoch 278 | time 18.32s | loss 0.1759 | train_acc 93.87 | val_acc 89.16 | lr 2.16e-04|
| epoch 279 | time 18.23s | loss 0.1725 | train_acc 94.07 | val_acc 88.91 | lr 2.12e-04|
| epoch 280 | time 18.27s | loss 0.1739 | train_acc 93.98 | val_acc 89.60 | lr 2.09e-04| best
| epoch 281 | time 18.30s | loss 0.1658 | train_acc 94.28 | val_acc 88.77 | lr 2.06e-04|
| epoch 282 | time 18.26s | loss 0.1661 | train_acc 94.25 | val_acc 89.07 | lr 2.03e-04|
| epoch 283 | time 18.25s | loss 0.1686 | train_acc 94.28 | val_acc 89.51 | lr 2.00e-04|
| epoch 284 | time 18.29s | loss 0.1617 | train_acc 94.43 | val_acc 89.46 | lr 1.97e-04|
| epoch 285 | time 18.32s | loss 0.1596 | train_acc 94.46 | val_acc 89.37 | lr 1.94e-04|
| epoch 286 | time 18.35s | loss 0.1591 | train_acc 94.51 | val_acc 89.33 | lr 1.90e-04|
| epoch 287 | time 18.36s | loss 0.1553 | train_acc 94.63 | val_acc 89.83 | lr 1.87e-04| best
| epoch 288 | time 18.31s | loss 0.1461 | train_acc 95.06 | val_acc 89.65 | lr 1.84e-04|
| epoch 289 | time 18.25s | loss 0.1497 | train_acc 94.95 | val_acc 89.80 | lr 1.81e-04|
| epoch 290 | time 18.21s | loss 0.1468 | train_acc 94.93 | val_acc 89.49 | lr 1.78e-04|
| epoch 291 | time 18.23s | loss 0.1465 | train_acc 94.98 | val_acc 89.67 | lr 1.75e-04|
| epoch 292 | time 18.22s | loss 0.1425 | train_acc 95.13 | val_acc 89.68 | lr 1.72e-04|
| epoch 293 | time 18.22s | loss 0.1410 | train_acc 95.20 | val_acc 89.88 | lr 1.69e-04| best
| epoch 294 | time 18.23s | loss 0.1398 | train_acc 95.23 | val_acc 89.66 | lr 1.66e-04|
| epoch 295 | time 18.25s | loss 0.1381 | train_acc 95.28 | val_acc 90.03 | lr 1.63e-04| best
| epoch 296 | time 18.30s | loss 0.1342 | train_acc 95.48 | val_acc 90.06 | lr 1.61e-04| best
| epoch 297 | time 18.21s | loss 0.1348 | train_acc 95.39 | val_acc 89.84 | lr 1.58e-04|
| epoch 298 | time 18.26s | loss 0.1336 | train_acc 95.43 | val_acc 89.89 | lr 1.55e-04|
| epoch 299 | time 18.21s | loss 0.1284 | train_acc 95.69 | val_acc 90.28 | lr 1.52e-04| best
| epoch 300 | time 18.28s | loss 0.1272 | train_acc 95.67 | val_acc 90.00 | lr 1.49e-04|
| epoch 301 | time 18.22s | loss 0.1260 | train_acc 95.74 | val_acc 89.88 | lr 1.46e-04|
| epoch 302 | time 18.19s | loss 0.1237 | train_acc 95.79 | val_acc 90.00 | lr 1.44e-04|
| epoch 303 | time 18.22s | loss 0.1195 | train_acc 95.97 | val_acc 90.22 | lr 1.41e-04|
| epoch 304 | time 18.24s | loss 0.1176 | train_acc 96.05 | val_acc 90.23 | lr 1.38e-04|
| epoch 305 | time 18.24s | loss 0.1153 | train_acc 96.19 | val_acc 90.11 | lr 1.36e-04|
| epoch 306 | time 18.29s | loss 0.1127 | train_acc 96.18 | val_acc 89.84 | lr 1.33e-04|
| epoch 307 | time 18.34s | loss 0.1120 | train_acc 96.27 | val_acc 90.29 | lr 1.30e-04| best
| epoch 308 | time 18.32s | loss 0.1083 | train_acc 96.40 | val_acc 90.37 | lr 1.28e-04| best
| epoch 309 | time 18.24s | loss 0.1085 | train_acc 96.40 | val_acc 90.13 | lr 1.25e-04|
| epoch 310 | time 18.28s | loss 0.1091 | train_acc 96.36 | val_acc 90.18 | lr 1.22e-04|
| epoch 311 | time 18.26s | loss 0.1039 | train_acc 96.55 | val_acc 90.09 | lr 1.20e-04|
| epoch 312 | time 18.23s | loss 0.1021 | train_acc 96.63 | val_acc 90.29 | lr 1.17e-04|
| epoch 313 | time 18.25s | loss 0.1020 | train_acc 96.64 | val_acc 90.06 | lr 1.15e-04|
| epoch 314 | time 18.21s | loss 0.0996 | train_acc 96.79 | val_acc 90.27 | lr 1.12e-04|
| epoch 315 | time 18.23s | loss 0.0963 | train_acc 96.80 | val_acc 90.32 | lr 1.10e-04|
| epoch 316 | time 18.28s | loss 0.0956 | train_acc 96.83 | val_acc 90.15 | lr 1.07e-04|
| epoch 317 | time 18.27s | loss 0.0944 | train_acc 96.93 | val_acc 90.35 | lr 1.05e-04|
| epoch 318 | time 18.25s | loss 0.0922 | train_acc 97.03 | val_acc 90.21 | lr 1.03e-04|
| epoch 319 | time 18.25s | loss 0.0889 | train_acc 97.05 | val_acc 90.58 | lr 1.00e-04| best
| epoch 320 | time 18.24s | loss 0.0849 | train_acc 97.38 | val_acc 90.01 | lr 9.78e-05|
| epoch 321 | time 18.22s | loss 0.0870 | train_acc 97.21 | val_acc 90.34 | lr 9.55e-05|
| epoch 322 | time 18.24s | loss 0.0851 | train_acc 97.33 | val_acc 90.07 | lr 9.32e-05|
| epoch 323 | time 18.25s | loss 0.0816 | train_acc 97.43 | val_acc 90.06 | lr 9.09e-05|
| epoch 324 | time 18.28s | loss 0.0821 | train_acc 97.50 | val_acc 90.31 | lr 8.87e-05|
| epoch 325 | time 18.23s | loss 0.0814 | train_acc 97.45 | val_acc 90.32 | lr 8.65e-05|
| epoch 326 | time 18.22s | loss 0.0788 | train_acc 97.60 | val_acc 90.36 | lr 8.43e-05|
| epoch 327 | time 18.22s | loss 0.0798 | train_acc 97.50 | val_acc 90.34 | lr 8.21e-05|
| epoch 328 | time 18.28s | loss 0.0735 | train_acc 97.76 | val_acc 90.48 | lr 8.00e-05|
| epoch 329 | time 18.34s | loss 0.0741 | train_acc 97.80 | val_acc 90.40 | lr 7.78e-05|
| epoch 330 | time 18.37s | loss 0.0730 | train_acc 97.74 | val_acc 90.26 | lr 7.57e-05|
| epoch 331 | time 18.30s | loss 0.0700 | train_acc 97.87 | val_acc 90.51 | lr 7.37e-05|
| epoch 332 | time 18.25s | loss 0.0675 | train_acc 97.96 | val_acc 90.45 | lr 7.16e-05|
| epoch 333 | time 18.21s | loss 0.0671 | train_acc 98.01 | val_acc 90.60 | lr 6.96e-05| best
| epoch 334 | time 18.25s | loss 0.0670 | train_acc 98.06 | val_acc 90.53 | lr 6.76e-05|
| epoch 335 | time 18.22s | loss 0.0663 | train_acc 98.08 | val_acc 90.74 | lr 6.57e-05| best
| epoch 336 | time 18.34s | loss 0.0645 | train_acc 98.11 | val_acc 90.60 | lr 6.38e-05|
| epoch 337 | time 18.38s | loss 0.0618 | train_acc 98.25 | val_acc 90.52 | lr 6.18e-05|
| epoch 338 | time 18.33s | loss 0.0609 | train_acc 98.25 | val_acc 90.62 | lr 6.00e-05|
| epoch 339 | time 18.39s | loss 0.0608 | train_acc 98.27 | val_acc 90.81 | lr 5.81e-05| best
| epoch 340 | time 18.31s | loss 0.0598 | train_acc 98.29 | val_acc 90.70 | lr 5.63e-05|
| epoch 341 | time 18.29s | loss 0.0576 | train_acc 98.39 | val_acc 90.30 | lr 5.45e-05|
| epoch 342 | time 18.35s | loss 0.0556 | train_acc 98.44 | val_acc 90.57 | lr 5.27e-05|
| epoch 343 | time 18.40s | loss 0.0542 | train_acc 98.53 | val_acc 90.75 | lr 5.10e-05|
| epoch 344 | time 18.27s | loss 0.0559 | train_acc 98.46 | val_acc 90.64 | lr 4.93e-05|
| epoch 345 | time 18.35s | loss 0.0546 | train_acc 98.50 | val_acc 90.61 | lr 4.76e-05|
| epoch 346 | time 18.27s | loss 0.0529 | train_acc 98.60 | val_acc 90.94 | lr 4.59e-05| best
| epoch 347 | time 18.39s | loss 0.0538 | train_acc 98.51 | val_acc 90.62 | lr 4.43e-05|
| epoch 348 | time 18.35s | loss 0.0511 | train_acc 98.60 | val_acc 90.86 | lr 4.27e-05|
| epoch 349 | time 18.24s | loss 0.0514 | train_acc 98.64 | val_acc 90.66 | lr 4.11e-05|
| epoch 350 | time 18.22s | loss 0.0473 | train_acc 98.77 | val_acc 90.49 | lr 3.96e-05|
| epoch 351 | time 18.19s | loss 0.0471 | train_acc 98.82 | val_acc 90.62 | lr 3.81e-05|
| epoch 352 | time 18.25s | loss 0.0478 | train_acc 98.78 | val_acc 90.75 | lr 3.66e-05|
| epoch 353 | time 18.23s | loss 0.0469 | train_acc 98.83 | val_acc 90.73 | lr 3.51e-05|
| epoch 354 | time 18.23s | loss 0.0479 | train_acc 98.72 | val_acc 90.66 | lr 3.37e-05|
| epoch 355 | time 18.24s | loss 0.0470 | train_acc 98.80 | val_acc 90.86 | lr 3.23e-05|
| epoch 356 | time 18.28s | loss 0.0464 | train_acc 98.81 | val_acc 90.81 | lr 3.09e-05|
| epoch 357 | time 18.36s | loss 0.0445 | train_acc 98.93 | val_acc 90.71 | lr 2.96e-05|
| epoch 358 | time 18.36s | loss 0.0435 | train_acc 99.00 | val_acc 90.99 | lr 2.82e-05| best
| epoch 359 | time 18.28s | loss 0.0433 | train_acc 98.92 | val_acc 90.79 | lr 2.70e-05|
| epoch 360 | time 18.35s | loss 0.0428 | train_acc 98.94 | val_acc 90.91 | lr 2.57e-05|
| epoch 361 | time 18.37s | loss 0.0422 | train_acc 98.99 | val_acc 91.05 | lr 2.45e-05| best
| epoch 362 | time 18.21s | loss 0.0409 | train_acc 99.08 | val_acc 90.94 | lr 2.33e-05|
| epoch 363 | time 18.23s | loss 0.0417 | train_acc 99.01 | val_acc 90.90 | lr 2.21e-05|
| epoch 364 | time 18.21s | loss 0.0413 | train_acc 99.03 | val_acc 90.86 | lr 2.10e-05|
| epoch 365 | time 18.24s | loss 0.0412 | train_acc 99.04 | val_acc 90.90 | lr 1.99e-05|
| epoch 366 | time 18.25s | loss 0.0400 | train_acc 99.03 | val_acc 90.99 | lr 1.88e-05|
| epoch 367 | time 18.24s | loss 0.0398 | train_acc 99.12 | val_acc 90.98 | lr 1.77e-05|
| epoch 368 | time 18.21s | loss 0.0391 | train_acc 99.10 | val_acc 90.95 | lr 1.67e-05|
| epoch 369 | time 18.25s | loss 0.0395 | train_acc 99.08 | val_acc 90.89 | lr 1.57e-05|
| epoch 370 | time 18.24s | loss 0.0376 | train_acc 99.15 | val_acc 91.08 | lr 1.47e-05| best
| epoch 371 | time 18.32s | loss 0.0380 | train_acc 99.15 | val_acc 91.08 | lr 1.38e-05|
| epoch 372 | time 18.34s | loss 0.0372 | train_acc 99.18 | val_acc 91.04 | lr 1.29e-05|
| epoch 373 | time 18.35s | loss 0.0381 | train_acc 99.15 | val_acc 91.04 | lr 1.20e-05|
| epoch 374 | time 18.39s | loss 0.0374 | train_acc 99.14 | val_acc 90.97 | lr 1.12e-05|
| epoch 375 | time 18.37s | loss 0.0379 | train_acc 99.17 | val_acc 91.15 | lr 1.04e-05| best
| epoch 376 | time 18.25s | loss 0.0347 | train_acc 99.30 | val_acc 91.04 | lr 9.61e-06|
| epoch 377 | time 18.34s | loss 0.0371 | train_acc 99.16 | val_acc 91.01 | lr 8.86e-06|
| epoch 378 | time 18.32s | loss 0.0365 | train_acc 99.20 | val_acc 91.14 | lr 8.14e-06|
| epoch 379 | time 18.30s | loss 0.0355 | train_acc 99.26 | val_acc 91.09 | lr 7.45e-06|
| epoch 380 | time 18.30s | loss 0.0360 | train_acc 99.23 | val_acc 91.12 | lr 6.79e-06|
| epoch 381 | time 18.34s | loss 0.0358 | train_acc 99.21 | val_acc 91.28 | lr 6.16e-06| best
| epoch 382 | time 18.30s | loss 0.0348 | train_acc 99.29 | val_acc 91.09 | lr 5.56e-06|
| epoch 383 | time 18.34s | loss 0.0365 | train_acc 99.23 | val_acc 91.12 | lr 4.99e-06|
| epoch 384 | time 18.33s | loss 0.0352 | train_acc 99.24 | val_acc 91.18 | lr 4.45e-06|
| epoch 385 | time 18.33s | loss 0.0354 | train_acc 99.26 | val_acc 91.01 | lr 3.94e-06|
| epoch 386 | time 18.31s | loss 0.0354 | train_acc 99.26 | val_acc 91.06 | lr 3.47e-06|
| epoch 387 | time 18.36s | loss 0.0346 | train_acc 99.30 | val_acc 90.97 | lr 3.02e-06|
| epoch 388 | time 18.35s | loss 0.0351 | train_acc 99.30 | val_acc 91.08 | lr 2.60e-06|
| epoch 389 | time 18.31s | loss 0.0338 | train_acc 99.32 | val_acc 91.17 | lr 2.22e-06|
| epoch 390 | time 18.36s | loss 0.0353 | train_acc 99.22 | val_acc 91.11 | lr 1.86e-06|
| epoch 391 | time 18.38s | loss 0.0363 | train_acc 99.22 | val_acc 91.14 | lr 1.54e-06|
| epoch 392 | time 18.23s | loss 0.0346 | train_acc 99.31 | val_acc 91.17 | lr 1.25e-06|
| epoch 393 | time 18.24s | loss 0.0341 | train_acc 99.36 | val_acc 91.21 | lr 9.87e-07|
| epoch 394 | time 18.23s | loss 0.0339 | train_acc 99.31 | val_acc 91.09 | lr 7.55e-07|
| epoch 395 | time 18.25s | loss 0.0339 | train_acc 99.30 | val_acc 91.10 | lr 5.55e-07|
| epoch 396 | time 18.25s | loss 0.0358 | train_acc 99.24 | val_acc 91.04 | lr 3.85e-07|
| epoch 397 | time 18.25s | loss 0.0346 | train_acc 99.33 | val_acc 91.22 | lr 2.47e-07|
| epoch 398 | time 18.21s | loss 0.0341 | train_acc 99.34 | val_acc 91.09 | lr 1.39e-07|
| epoch 399 | time 18.22s | loss 0.0345 | train_acc 99.32 | val_acc 91.09 | lr 6.17e-08|
| epoch 400 | time 18.27s | loss 0.0344 | train_acc 99.31 | val_acc 91.09 | lr 1.54e-08|
